locus_tag	ftype	length_bp	gene	EC_number	COG	product
OCMBFCID_04090	CDS	813	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
OCMBFCID_04091	CDS	399				hypothetical protein
OCMBFCID_04092	CDS	2415	gyrB	5.99.1.3	COG0187	DNA gyrase subunit B
OCMBFCID_04093	CDS	1074	recF_2		COG1195	DNA replication and repair protein RecF
OCMBFCID_04094	CDS	1101	dnaN		COG0592	Beta sliding clamp
OCMBFCID_04095	CDS	1404	dnaA		COG0593	Chromosomal replication initiator protein DnaA
OCMBFCID_04096	CDS	141	rpmH		COG0230	50S ribosomal protein L34
OCMBFCID_04097	CDS	327	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
OCMBFCID_04098	CDS	1647	yidC			Membrane protein insertase YidC
OCMBFCID_04099	CDS	1365	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
OCMBFCID_04100	CDS	1416	tnaA	4.1.99.1	COG3033	Tryptophanase
OCMBFCID_04101	CDS	1248	tnaB		COG0814	Low affinity tryptophan permease
OCMBFCID_04102	CDS	1176	mdtL			Multidrug resistance protein MdtL
OCMBFCID_04103	CDS	960	yidZ			HTH-type transcriptional regulator YidZ
OCMBFCID_04104	CDS	750				hypothetical protein
OCMBFCID_04105	CDS	567	chrR	1.6.5.2	COG0431	Quinone reductase
OCMBFCID_04106	CDS	1338	adeP		COG2252	Adenine permease AdeP
OCMBFCID_04107	CDS	666	yieH	3.1.3.-	COG0637	6-phosphogluconate phosphatase
OCMBFCID_04108	CDS	2409				hypothetical protein
OCMBFCID_04109	CDS	1188				hypothetical protein
OCMBFCID_04110	CDS	150				hypothetical protein
OCMBFCID_04111	CDS	2499				hypothetical protein
OCMBFCID_04112	CDS	726	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU
OCMBFCID_04113	CDS	774	pstB	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB
OCMBFCID_04114	CDS	891	pstA		COG0581	Phosphate transport system permease protein PstA
OCMBFCID_04115	CDS	960	pstC		COG0573	Phosphate transport system permease protein PstC
OCMBFCID_04116	CDS	1041	pstS		COG0226	Phosphate-binding protein PstS
OCMBFCID_04117	CDS	1071	lpfD			putative minor fimbrial subunit LpfD
OCMBFCID_04118	CDS	2523	elfC_2		COG3188	putative outer membrane usher protein ElfC
OCMBFCID_04119	CDS	732	focC_2			Chaperone protein FocC
OCMBFCID_04120	CDS	573	fimA_3			Type-1 fimbrial protein, A chain
OCMBFCID_04121	CDS	1830	glmS_2	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
OCMBFCID_04122	CDS	1371	glmU_2		COG1207	Bifunctional protein GlmU
OCMBFCID_04123	CDS	420	atpC		COG0355	ATP synthase epsilon chain
OCMBFCID_04124	CDS	1383	atpD	3.6.3.14	COG0055	ATP synthase subunit beta
OCMBFCID_04125	CDS	864	atpG		COG0224	ATP synthase gamma chain
OCMBFCID_04126	CDS	1542	atpA	3.6.3.14	COG0056	ATP synthase subunit alpha
OCMBFCID_04127	CDS	534	atpH		COG0712	ATP synthase subunit delta
OCMBFCID_04128	CDS	471	atpF		COG0711	ATP synthase subunit b
OCMBFCID_04129	CDS	240	atpE		COG0636	ATP synthase subunit c
OCMBFCID_04130	CDS	816	atpB		COG0356	ATP synthase subunit a
OCMBFCID_04131	CDS	381	atpI		COG3312	ATP synthase protein I
OCMBFCID_04132	CDS	624	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
OCMBFCID_04133	CDS	1890	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
OCMBFCID_04134	CDS	444	mioC		COG0716	Protein MioC
OCMBFCID_04135	CDS	459	asnC		COG1522	Regulatory protein AsnC
OCMBFCID_04136	CDS	993	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
OCMBFCID_04137	CDS	1452	viaA		COG2425	Protein ViaA
OCMBFCID_04138	CDS	1497	ravA	3.6.3.-	COG0714	ATPase RavA
OCMBFCID_04139	CDS	1869	kup			Low affinity potassium transport system protein kup
OCMBFCID_04140	CDS	420	rbsD	5.4.99.62	COG1869	D-ribose pyranase
OCMBFCID_04141	CDS	1506	rbsA_2	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
OCMBFCID_04142	CDS	966	rbsC_4		COG1172	Ribose import permease protein RbsC
OCMBFCID_04143	CDS	891	rbsB		COG1879	Ribose import binding protein RbsB
OCMBFCID_04144	CDS	930	rbsK	2.7.1.15	COG0524	Ribokinase
OCMBFCID_04145	CDS	993	rbsR		COG1609	Ribose operon repressor
OCMBFCID_04146	CDS	1428	hsrA			putative transport protein HsrA
OCMBFCID_04147	CDS	693	pdhR_1		COG2186	Pyruvate dehydrogenase complex repressor
OCMBFCID_04148	rRNA	1538				16S ribosomal RNA
OCMBFCID_04149	tRNA	76				tRNA-Glu(ttc)
OCMBFCID_04150	rRNA	2901				23S ribosomal RNA
OCMBFCID_04151	rRNA	111				5S ribosomal RNA
OCMBFCID_04152	tRNA	77				tRNA-Asp(gtc)
OCMBFCID_04153	tRNA	76				tRNA-Trp(cca)
OCMBFCID_04154	CDS	840	gltC_3			HTH-type transcriptional regulator GltC
OCMBFCID_04155	CDS	339				hypothetical protein
OCMBFCID_04156	CDS	1521	comM		COG0606	Competence protein ComM
OCMBFCID_04157	CDS	1647	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
OCMBFCID_04158	CDS	264	ilvM	2.2.1.6	COG3978	Acetolactate synthase isozyme 2 small subunit
OCMBFCID_04159	CDS	930	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
OCMBFCID_04160	CDS	1851	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
OCMBFCID_04161	CDS	1545	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
OCMBFCID_04162	CDS	891	gltC_4			HTH-type transcriptional regulator GltC
OCMBFCID_04163	CDS	1476	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
OCMBFCID_04164	CDS	282	ppiC	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
OCMBFCID_04165	CDS	2022	rep	3.6.4.12	COG0210	ATP-dependent DNA helicase Rep
OCMBFCID_04166	CDS	1485	gppA	3.6.1.40	COG0248	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
OCMBFCID_04167	CDS	1266	rhlB	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlB
OCMBFCID_04168	CDS	330	trxA		COG0526	Thioredoxin 1
OCMBFCID_04169	CDS	1260	rho	3.6.4.-	COG1158	Transcription termination factor Rho
OCMBFCID_04170	CDS	1104	wecA	2.7.8.33	COG0472	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
OCMBFCID_04171	CDS	1047	wzzE		COG3765	ECA polysaccharide chain length modulation protein
OCMBFCID_04172	CDS	1131	wecB	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
OCMBFCID_04173	CDS	1263	wecC	1.1.1.336	COG0677	UDP-N-acetyl-D-mannosamine dehydrogenase
OCMBFCID_04174	CDS	1068	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
OCMBFCID_04175	CDS	882	rffH	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
OCMBFCID_04176	CDS	675	wecD	2.3.1.210	COG0454	dTDP-fucosamine acetyltransferase
OCMBFCID_04177	CDS	1131	wecE	2.6.1.59	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase
OCMBFCID_04178	CDS	1251	wzxE		COG2244	Lipid III flippase
OCMBFCID_04179	CDS	1080	wecF	2.4.1.325		TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
OCMBFCID_04180	CDS	1353	wzyE			putative ECA polymerase
OCMBFCID_04181	CDS	741	wecG	2.4.1.180	COG1922	UDP-N-acetyl-D-mannosaminuronic acid transferase
OCMBFCID_04182	CDS	1386	yifK		COG1113	putative transport protein YifK
OCMBFCID_04183	tRNA	77				tRNA-Arg(ccg)
OCMBFCID_04184	tRNA	76				tRNA-His(gtg)
OCMBFCID_04185	tRNA	87				tRNA-Leu(cag)
OCMBFCID_04186	tRNA	77				tRNA-Pro(tgg)
OCMBFCID_04187	CDS	1236	chuR_3	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
OCMBFCID_04188	CDS	1656	atsA	3.1.6.1	COG3119	Arylsulfatase
OCMBFCID_04189	CDS	1197	hemY		COG3071	Protein HemY
OCMBFCID_04190	CDS	1236	hemX		COG2959	Protein HemX
OCMBFCID_04191	CDS	741	hemD	4.2.1.75	COG1587	Uroporphyrinogen-III synthase
OCMBFCID_04192	CDS	963	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
OCMBFCID_04193	CDS	2547	cyaA	4.6.1.1	COG3072	Adenylate cyclase
OCMBFCID_04194	CDS	321	cyaY		COG1965	Iron-sulfur cluster assembly protein CyaY
OCMBFCID_04195	CDS	204				hypothetical protein
OCMBFCID_04196	CDS	825	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
OCMBFCID_04197	CDS	708				hypothetical protein
OCMBFCID_04198	CDS	897	xerC_2		COG4973	Tyrosine recombinase XerC
OCMBFCID_04199	CDS	717	yigB	3.1.3.104	COG1011	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
OCMBFCID_04200	CDS	2163	uvrD	3.6.4.12	COG0210	DNA helicase II
OCMBFCID_04201	CDS	441	salL_1	2.5.1.94	COG1912	Adenosyl-chloride synthase
OCMBFCID_04202	CDS	435	salL_2	2.5.1.94	COG1912	Adenosyl-chloride synthase
OCMBFCID_04203	CDS	765				hypothetical protein
OCMBFCID_04204	CDS	951	corA		COG0598	Magnesium transport protein CorA
OCMBFCID_04205	CDS	381				hypothetical protein
OCMBFCID_04206	CDS	381	yigG			Inner membrane protein YigG
OCMBFCID_04207	CDS	891	rarD		COG2962	Protein RarD
OCMBFCID_04208	CDS	468				hypothetical protein
OCMBFCID_04209	CDS	870	pldA	3.1.1.32	COG2829	Phospholipase A1
OCMBFCID_04210	CDS	1836	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
OCMBFCID_04211	CDS	621	rhtC		COG1280	Threonine efflux protein
OCMBFCID_04212	CDS	621	rhtB		COG1280	Homoserine/homoserine lactone efflux protein
OCMBFCID_04213	CDS	1023	pldB	3.1.1.5	COG2267	Lysophospholipase L2
OCMBFCID_04214	CDS	801	yigL	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YigL
OCMBFCID_04215	CDS	900				hypothetical protein
OCMBFCID_04216	CDS	954	metR			HTH-type transcriptional regulator MetR
OCMBFCID_04217	CDS	2262	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
OCMBFCID_04218	CDS	816	clcD_2	3.1.1.45		Carboxymethylenebutenolidase
OCMBFCID_04219	CDS	762	udp	2.4.2.3	COG2820	Uridine phosphorylase
OCMBFCID_04220	CDS	1428				hypothetical protein
OCMBFCID_04221	CDS	756	ubiE_2	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
OCMBFCID_04222	CDS	606				hypothetical protein
OCMBFCID_04223	CDS	1641	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
OCMBFCID_04224	CDS	270	tatA		COG1826	Sec-independent protein translocase protein TatA
OCMBFCID_04225	CDS	516	tatB		COG1826	Sec-independent protein translocase protein TatB
OCMBFCID_04226	CDS	777	tatC		COG0805	Sec-independent protein translocase protein TatC
OCMBFCID_04227	CDS	783	tatD	3.1.11.-	COG0084	3'-5' ssDNA/RNA exonuclease TatD
OCMBFCID_04228	CDS	489	rfaH_1		COG0250	Transcription antitermination protein RfaH
OCMBFCID_04229	CDS	1494	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
OCMBFCID_04230	CDS	702	fre	1.16.1.3	COG0543	NAD(P)H-flavin reductase
OCMBFCID_04231	CDS	1164	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadA
OCMBFCID_04232	CDS	2190	fadB		COG1024	Fatty acid oxidation complex subunit alpha
OCMBFCID_04233	CDS	1332	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
OCMBFCID_04234	CDS	615	yigZ		COG1739	IMPACT family member YigZ
OCMBFCID_04235	CDS	1452	trkH		COG0168	Trk system potassium uptake protein TrkH
OCMBFCID_04236	CDS	546	hemG	1.3.5.3	COG4635	Protoporphyrinogen IX dehydrogenase [menaquinone]
OCMBFCID_04237	rRNA	1538				16S ribosomal RNA
OCMBFCID_04238	tRNA	77				tRNA-Ile(gat)
OCMBFCID_04239	tRNA	76				tRNA-Ala(tgc)
OCMBFCID_04240	rRNA	2899				23S ribosomal RNA
OCMBFCID_04241	rRNA	111				5S ribosomal RNA
OCMBFCID_04242	CDS	528	mobB		COG1763	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
OCMBFCID_04243	CDS	585	mobA	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
OCMBFCID_04244	CDS	270	yihD		COG3084	Protein YihD
OCMBFCID_04245	CDS	987	srkA	2.7.11.1	COG2334	Stress response kinase A
OCMBFCID_04246	CDS	627	dsbA		COG0526	Thiol:disulfide interchange protein DsbA
OCMBFCID_04247	CDS	1431	ydgA_2		COG5339	Protein YdgA
OCMBFCID_04248	CDS	933	yihG	2.3.-.-	COG0204	putative acyltransferase YihG
OCMBFCID_04249	CDS	186				hypothetical protein
OCMBFCID_04250	CDS	2787	polA	2.7.7.7	COG0258	DNA polymerase I
OCMBFCID_04251	CDS	633	engB		COG0218	putative GTP-binding protein EngB
OCMBFCID_04252	CDS	510	yihI		COG3078	Der GTPase-activating protein YihI
OCMBFCID_04253	CDS	1374	hemN_2	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
OCMBFCID_04254	CDS	111	yshB			putative protein YshB
OCMBFCID_04255	CDS	1410	glnG		COG2204	DNA-binding transcriptional regulator NtrC
OCMBFCID_04256	CDS	1050	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
OCMBFCID_04257	CDS	1410	glnA	6.3.1.2	COG0174	Glutamine synthetase
OCMBFCID_04258	CDS	1824	typA		COG1217	GTP-binding protein TypA/BipA
OCMBFCID_04259	CDS	711	phnR		COG2188	Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
OCMBFCID_04260	CDS	396				hypothetical protein
OCMBFCID_04261	CDS	747				hypothetical protein
OCMBFCID_04262	CDS	312				hypothetical protein
OCMBFCID_04263	CDS	615				hypothetical protein
OCMBFCID_04264	CDS	1266	yihN			Inner membrane protein YihN
OCMBFCID_04265	CDS	759	ompL			Porin OmpL
OCMBFCID_04266	CDS	1404	yihP_1		COG2211	Putative 2,3-dihydroxypropane-1-sulfonate exporter
OCMBFCID_04267	CDS	1386	yihP_2		COG2211	Putative 2,3-dihydroxypropane-1-sulfonate exporter
OCMBFCID_04268	CDS	2037	yihQ	3.2.1.199	COG1501	Sulfoquinovosidase
OCMBFCID_04269	CDS	903	yihR		COG2017	putative protein YihR
OCMBFCID_04270	CDS	1242	yihS	5.3.1.31	COG2942	Sulfoquinovose isomerase
OCMBFCID_04271	CDS	879	yihT	4.1.2.57	COG3684	Sulfofructosephosphate aldolase
OCMBFCID_04272	CDS	897	yihU	1.1.1.373	COG2084	3-sulfolactaldehyde reductase
OCMBFCID_04273	CDS	897	yihV	2.7.1.184		Sulfofructose kinase
OCMBFCID_04274	CDS	786	glpR_2		COG1349	Glycerol-3-phosphate regulon repressor
OCMBFCID_04275	CDS	600	yihX	3.1.3.10	COG1011	Alpha-D-glucose 1-phosphate phosphatase YihX
OCMBFCID_04276	CDS	873				hypothetical protein
OCMBFCID_04277	CDS	438	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
OCMBFCID_04278	CDS	942	argA_2	2.3.1.1		Amino-acid acetyltransferase
OCMBFCID_04279	CDS	1815				hypothetical protein
OCMBFCID_04280	CDS	219				hypothetical protein
OCMBFCID_04281	CDS	243				hypothetical protein
OCMBFCID_04282	CDS	129				hypothetical protein
OCMBFCID_04283	CDS	930	fdhE		COG3058	Protein FdhE
OCMBFCID_04284	CDS	636	fdoI		COG2864	Formate dehydrogenase, cytochrome b556(fdo) subunit
OCMBFCID_04285	CDS	903	fdoH		COG0437	Formate dehydrogenase-O iron-sulfur subunit
OCMBFCID_04286	CDS	2415	fdoG_1	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
OCMBFCID_04287	CDS	588	fdoG_2	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
OCMBFCID_04288	CDS	834	fdhD		COG1526	Sulfur carrier protein FdhD
OCMBFCID_04289	CDS	663				hypothetical protein
OCMBFCID_04290	CDS	1395	scrY			Sucrose porin
OCMBFCID_04291	CDS	315	rhaM	5.1.3.32	COG3254	L-rhamnose mutarotase
OCMBFCID_04292	CDS	825	rhaD	4.1.2.19	COG0235	Rhamnulose-1-phosphate aldolase
OCMBFCID_04293	CDS	1260	rhaA	5.3.1.14	COG4806	L-rhamnose isomerase
OCMBFCID_04294	CDS	1470	rhaB	2.7.1.5		Rhamnulokinase
OCMBFCID_04295	CDS	837	rhaS_2			HTH-type transcriptional activator RhaS
OCMBFCID_04296	CDS	939	rhaR_3			HTH-type transcriptional activator RhaR
OCMBFCID_04297	CDS	1035	rhaT		COG0697	L-rhamnose-proton symporter
OCMBFCID_04298	CDS	621	sodA	1.15.1.1	COG0605	Superoxide dismutase [Mn]
OCMBFCID_04299	CDS	942	kdgT			2-keto-3-deoxygluconate permease
OCMBFCID_04300	CDS	675	yiiM		COG2258	Protein YiiM
OCMBFCID_04301	CDS	1374	cpxA	2.7.13.3		Sensor histidine kinase CpxA
OCMBFCID_04302	CDS	699	cpxR		COG0745	Transcriptional regulatory protein CpxR
OCMBFCID_04303	CDS	501	cpxP		COG3678	Periplasmic protein CpxP
OCMBFCID_04304	CDS	981	xerD_3			Tyrosine recombinase XerD
OCMBFCID_04305	CDS	294				hypothetical protein
OCMBFCID_04306	CDS	273				hypothetical protein
OCMBFCID_04307	CDS	501				hypothetical protein
OCMBFCID_04308	CDS	225				hypothetical protein
OCMBFCID_04309	CDS	300				hypothetical protein
OCMBFCID_04310	CDS	225	traR_1			Protein TraR
OCMBFCID_04311	CDS	276				hypothetical protein
OCMBFCID_04312	CDS	2289				hypothetical protein
OCMBFCID_04313	CDS	2208				hypothetical protein
OCMBFCID_04314	CDS	1035				hypothetical protein
OCMBFCID_04315	CDS	1773				hypothetical protein
OCMBFCID_04316	CDS	855				hypothetical protein
OCMBFCID_04317	CDS	1074				hypothetical protein
OCMBFCID_04318	CDS	744				hypothetical protein
OCMBFCID_04319	CDS	510				hypothetical protein
OCMBFCID_04320	CDS	204				hypothetical protein
OCMBFCID_04321	CDS	282				hypothetical protein
OCMBFCID_04322	CDS	498				hypothetical protein
OCMBFCID_04323	CDS	426				hypothetical protein
OCMBFCID_04324	CDS	426				hypothetical protein
OCMBFCID_04325	CDS	159				hypothetical protein
OCMBFCID_04326	CDS	468				hypothetical protein
OCMBFCID_04327	CDS	453				hypothetical protein
OCMBFCID_04328	CDS	636				hypothetical protein
OCMBFCID_04329	CDS	348				hypothetical protein
OCMBFCID_04330	CDS	909				hypothetical protein
OCMBFCID_04331	CDS	531				hypothetical protein
OCMBFCID_04332	CDS	2754				hypothetical protein
OCMBFCID_04333	CDS	528				hypothetical protein
OCMBFCID_04334	CDS	1038				hypothetical protein
OCMBFCID_04335	CDS	1191	gpFI			Putative prophage major tail sheath protein
OCMBFCID_04336	CDS	519				hypothetical protein
OCMBFCID_04337	CDS	276				hypothetical protein
OCMBFCID_04338	CDS	2448				hypothetical protein
OCMBFCID_04339	CDS	480				hypothetical protein
OCMBFCID_04340	CDS	1164				hypothetical protein
OCMBFCID_04341	CDS	219				hypothetical protein
OCMBFCID_04342	CDS	903	fieF		COG0053	Ferrous-iron efflux pump FieF
OCMBFCID_04343	CDS	105				hypothetical protein
OCMBFCID_04344	CDS	963	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase isozyme 1
OCMBFCID_04345	CDS	990	sbp		COG1613	Sulfate-binding protein
OCMBFCID_04346	CDS	756	cdh	3.6.1.26	COG2134	CDP-diacylglycerol pyrophosphatase
OCMBFCID_04347	CDS	768	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
OCMBFCID_04348	CDS	600				hypothetical protein
OCMBFCID_04349	CDS	441				hypothetical protein
OCMBFCID_04350	CDS	300				hypothetical protein
OCMBFCID_04351	CDS	429	uspD		COG0589	Universal stress protein D
OCMBFCID_04352	CDS	747	fpr	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
OCMBFCID_04353	CDS	1140	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase 1 class 2
OCMBFCID_04354	CDS	1509	glpK	2.7.1.30	COG0554	Glycerol kinase
OCMBFCID_04355	CDS	846	glpF		COG0580	Glycerol uptake facilitator protein
OCMBFCID_04356	CDS	240	zapB		COG3074	Cell division protein ZapB
OCMBFCID_04357	CDS	627				hypothetical protein
OCMBFCID_04358	CDS	675				hypothetical protein
OCMBFCID_04359	CDS	486	rraA		COG0684	Regulator of ribonuclease activity A
OCMBFCID_04360	CDS	927	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
OCMBFCID_04361	CDS	1332	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
OCMBFCID_04362	CDS	531	hslV	3.4.25.2		ATP-dependent protease subunit HslV
OCMBFCID_04363	CDS	855	ftsN		COG3087	Cell division protein FtsN
OCMBFCID_04364	CDS	1026	cytR_2		COG1609	HTH-type transcriptional repressor CytR
OCMBFCID_04365	CDS	2199	priA	3.6.4.-	COG1198	Primosomal protein N'
OCMBFCID_04366	CDS	213	rpmE		COG0254	50S ribosomal protein L31
OCMBFCID_04367	CDS	609				hypothetical protein
OCMBFCID_04368	CDS	318	metJ		COG3060	Met repressor
OCMBFCID_04369	CDS	1161	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
OCMBFCID_04370	CDS	2433	metL		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 2
OCMBFCID_04371	CDS	1131				hypothetical protein
OCMBFCID_04372	CDS	1554	yfkN		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
OCMBFCID_04373	CDS	891	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
OCMBFCID_04374	CDS	2181	katG	1.11.1.21	COG0376	Catalase-peroxidase
OCMBFCID_04375	CDS	906	yijE			putative cystine transporter YijE
OCMBFCID_04376	CDS	618				hypothetical protein
OCMBFCID_04377	CDS	1104	gldA	1.1.1.6	COG0371	Glycerol dehydrogenase
OCMBFCID_04378	CDS	663	fsaB	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 2
OCMBFCID_04379	CDS	2502	fryA_2		COG1080	Multiphosphoryl transfer protein 1
OCMBFCID_04380	CDS	1080	manP		COG1299	PTS system mannose-specific EIIBCA component
OCMBFCID_04381	CDS	321	fryB_2	2.7.1.202	COG1445	PTS system fructose-like EIIB component 1
OCMBFCID_04382	CDS	2298	cutC_3	4.3.99.4	COG1882	Choline trimethylamine-lyase
OCMBFCID_04383	CDS	879	bssD	1.97.1.-		Benzylsuccinate synthase activating enzyme
OCMBFCID_04384	CDS	342	frwD	2.7.1.202	COG1445	PTS system fructose-like EIIB component 3
OCMBFCID_04385	CDS	852	btr		COG0614	HTH-type transcriptional activator Btr
OCMBFCID_04386	CDS	1734	eptC	2.7.-.-	COG2194	Phosphoethanolamine transferase EptC
OCMBFCID_04387	CDS	2652	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
OCMBFCID_04388	CDS	1152	argE_2	3.5.1.16	COG0624	Acetylornithine deacetylase
OCMBFCID_04389	CDS	1005	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
OCMBFCID_04390	CDS	777	argB	2.7.2.8	COG0548	Acetylglutamate kinase
OCMBFCID_04391	CDS	1374	argH	4.3.2.1	COG0165	Argininosuccinate lyase
OCMBFCID_04392	CDS	918	oxyR_2			Hydrogen peroxide-inducible genes activator
OCMBFCID_04393	CDS	1401	sthA	1.6.1.1	COG1249	Soluble pyridine nucleotide transhydrogenase
OCMBFCID_04394	CDS	705	fabR		COG1309	HTH-type transcriptional repressor FabR
OCMBFCID_04395	CDS	360	yijD			Inner membrane protein YijD
OCMBFCID_04396	CDS	1101	trmA	2.1.1.-	COG2265	tRNA/tmRNA (uracil-C(5))-methyltransferase
OCMBFCID_04397	CDS	1845	btuB		COG4206	Vitamin B12 transporter BtuB
OCMBFCID_04398	CDS	858	murI	5.1.1.3	COG0796	Glutamate racemase
OCMBFCID_04399	rRNA	1538				16S ribosomal RNA
OCMBFCID_04400	tRNA	76				tRNA-Glu(ttc)
OCMBFCID_04401	rRNA	2902				23S ribosomal RNA
OCMBFCID_04402	rRNA	111				5S ribosomal RNA
OCMBFCID_04403	CDS	1029	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
OCMBFCID_04404	CDS	966	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
OCMBFCID_04405	CDS	927	coaA_2	2.7.1.33	COG1072	Pantothenate kinase
OCMBFCID_04406	tRNA	76				tRNA-Thr(tgt)
OCMBFCID_04407	tRNA	85				tRNA-Tyr(gta)
OCMBFCID_04408	tRNA	75				tRNA-Gly(tcc)
OCMBFCID_04409	tRNA	76				tRNA-Thr(ggt)
OCMBFCID_04410	CDS	1185	tufB		COG0050	Elongation factor Tu 2
OCMBFCID_04411	CDS	384	secE		COG0690	Protein translocase subunit SecE
OCMBFCID_04412	CDS	546	nusG		COG0250	Transcription termination/antitermination protein NusG
OCMBFCID_04413	CDS	429	rplK		COG0080	50S ribosomal protein L11
OCMBFCID_04414	CDS	705	rplA		COG0081	50S ribosomal protein L1
OCMBFCID_04415	CDS	498	rplJ		COG0244	50S ribosomal protein L10
OCMBFCID_04416	CDS	366	rplL		COG0222	50S ribosomal protein L7/L12
OCMBFCID_04417	CDS	4029	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
OCMBFCID_04418	CDS	4224	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
OCMBFCID_04419	CDS	540	htrC			Heat shock protein C
OCMBFCID_04420	CDS	1134	thiH	4.1.99.19	COG1060	2-iminoacetate synthase
OCMBFCID_04421	CDS	771	thiG	2.8.1.10	COG2022	Thiazole synthase
OCMBFCID_04422	CDS	201	thiS		COG2104	Sulfur carrier protein ThiS
OCMBFCID_04423	CDS	756	thiF	2.7.7.73	COG0476	Sulfur carrier protein ThiS adenylyltransferase
OCMBFCID_04424	CDS	636	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
