# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	ncRNA	5081498	5081576	+	DBOHML_05072	78.8	1.1e-11	-	-	-	RFAM:RF02564
contig_1	ncRNA	5081599	5081677	+	DBOHML_05073	70.3	3.9e-10	-	-	-	RFAM:RF02564
contig_1	ncRNA	5081700	5081777	+	DBOHML_05074	79.2	9.5e-12	-	-	-	RFAM:RF02564
contig_1	ncRNA	5081800	5081877	+	DBOHML_05075	79.2	9.5e-12	-	-	-	RFAM:RF02564
contig_1	ncRNA	5081900	5081978	+	DBOHML_05076	77.3	2.1e-11	-	-	-	RFAM:RF02564
contig_1	cds	5082017	5082721	-	DBOHML_05077	342.0	3.6e-118	0.991	0.853	0.741	UniRef:UniRef50_A0A0J2BV16
contig_1	cds	5082852	5084402	-	DBOHML_05078	958.0	0.0	0.996	0.910	0.912	UniRef:UniRef50_P37342
contig_1	cds	5084660	5085439	+	DBOHML_05079	481.0	2.9e-172	1.0	0.863	0.946	UniRef:UniRef50_P0A6L0
contig_1	ncRNA	5085481	5085557	-	DBOHML_05080	84.7	9.4e-13	-	-	-	RFAM:RF02564
contig_1	cds	5085665	5086987	+	DBOHML_05081	785.0	6.4e-286	1.0	0.894	0.920	UniRef:UniRef50_P07650
contig_1	cds	5087039	5088262	+	DBOHML_05082	681.0	4.4e-248	0.845	1.003	0.959	UniRef:UniRef50_A0A2X3M5J1
contig_1	cds	5088319	5089038	+	DBOHML_05083	451.0	3.3e-161	0.996	0.881	0.962	UniRef:UniRef50_P0ABP8
contig_1	cds	5089222	5089449	-	DBOHML_05084	-	-	-	-	-	-
contig_1	cds	5089481	5090497	-	DBOHML_05085	647.0	6.8e-238	1.0	1.0	0.938	BlastRules:WP_000209755
contig_1	cds	5090525	5091169	-	DBOHML_05086	281.0	4.1e-95	0.860	0.840	0.848	UniRef:UniRef50_A8ALX1
contig_1	cds	5091275	5092243	+	DBOHML_05087	604.0	3.9e-219	1.0	0.947	0.935	UniRef:UniRef50_C9XV02
contig_1	cds	5092292	5093674	+	DBOHML_05088	617.0	6.4e-220	1.017	1.0	0.675	UniRef:UniRef50_A0A0K2BL85
contig_1	cds	5093695	5094927	+	DBOHML_05089	699.0	8.8e-253	1.168	0.992	0.735	UniRef:UniRef50_P27278
contig_1	cds	5095388	5095600	-	DBOHML_05090	81.6	1.5e-20	1.0	0.933	0.686	UniRef:UniRef50_L0LWV3
contig_1	cds	5095758	5096174	-	DBOHML_05091	225.0	2.4e-75	0.913	0.840	0.897	UniRef:UniRef50_A0A0H3FPD5
contig_1	cds	5096200	5096997	-	DBOHML_05092	340.0	2.6e-116	0.951	0.813	0.706	UniRef:UniRef50_A0A5E6XPY2
contig_1	cds	5097017	5098027	-	DBOHML_05093	474.0	6.8e-167	0.994	0.870	0.677	UniRef:UniRef50_A0A853T1M3
contig_1	cds	5098161	5099048	+	DBOHML_05094	372.0	1.9e-127	1.0	0.831	0.637	UniRef:UniRef50_A0A0C5E3U2
contig_1	cds	5099204	5100871	-	DBOHML_05095	1021.0	0.0	0.971	0.918	0.955	UniRef:UniRef50_A0A371QPE2
contig_1	cds	5101082	5103019	+	DBOHML_05096	790.0	2.3e-281	0.988	0.915	0.601	UniRef:UniRef50_P0AGC3
contig_1	cds	5103139	5103435	+	DBOHML_05097	131.0	2.6e-39	0.908	0.832	0.719	UniRef:UniRef50_Q6LUG2
contig_1	cds	5103429	5103944	-	DBOHML_05098	213.0	5.1e-69	1.0	0.847	0.620	UniRef:UniRef50_P39411
contig_1	cds	5103996	5104643	+	DBOHML_05099	365.0	3.3e-128	1.0	0.919	0.837	UniRef:UniRef50_P0A7A2
contig_1	cds	5104640	5105509	-	DBOHML_05100	289.0	1.6e-95	0.910	0.832	0.574	UniRef:UniRef50_A0A2U9L0W3
contig_1	cds	5105720	5106193	+	DBOHML_05101	257.0	2.4e-87	1.0	0.913	0.815	UniRef:UniRef50_A0A1Y6GNS9
contig_1	cds	5106206	5106895	+	DBOHML_05102	450.0	3.2e-161	0.978	0.929	1.0	UniRef:UniRef50_P08368
contig_1	cds	5106895	5108319	+	DBOHML_05103	642.0	1.1e-228	1.063	1.0	0.679	UniRef:UniRef50_P08401
contig_1	cds	5108377	5109729	+	DBOHML_05104	563.0	4.5e-200	0.813	0.995	0.757	UniRef:UniRef50_A0A659R5D8
contig_1	cds	5109789	5110505	-	DBOHML_05105	424.0	5.5e-150	1.0	0.801	0.874	UniRef:UniRef50_P0A9Q1
contig_1	cds	5111141	5111827	+	DBOHML_05106	430.0	4.8e-153	0.982	0.836	0.987	UniRef:UniRef50_P37005
contig_1	sorf	5112041	5112106	+	DBOHML_05107	42.0	2.3e-11	1.0	1.0	0.952	UniRef:UniRef50_A0A241QJK8
contig_1	ncRNA-region	5112042	5112161	+	-	121.0	2.1e-21	-	-	-	RFAM:RF00506
contig_1	cds	5112187	5114649	+	DBOHML_05108	1276.0	0.0	1.123	1.0	0.735	UniRef:UniRef50_P00561
contig_1	cds	5114651	5115583	+	DBOHML_05109	381.0	1.8e-131	1.003	0.994	0.563	UniRef:UniRef50_Q493S9
contig_1	cds	5115584	5116870	+	DBOHML_05110	506.0	8.9e-177	1.014	0.980	0.611	UniRef:UniRef50_A0A0E3Y743
contig_1	cds	5117084	5117380	+	DBOHML_05111	-	-	-	-	-	-
contig_1	cds	5117533	5118309	-	DBOHML_05112	379.0	2.0e-132	0.992	0.992	0.746	UniRef:UniRef50_A0A6I6EGM8
contig_1	cds	5118379	5119809	-	DBOHML_05113	777.0	7.0e-282	1.0	0.924	0.813	UniRef:UniRef50_P30143
contig_1	cds	5120088	5121041	+	DBOHML_05114	598.0	4.3e-219	1.0	1.0	0.950	BlastRules:WP_000130175
contig_1	cds	5121156	5121743	+	DBOHML_05115	244.0	5.4e-81	0.979	0.970	0.670	UniRef:UniRef50_A0A0A2Z689
contig_1	cds	5121778	5122344	-	DBOHML_05116	207.0	2.4e-66	0.989	0.842	0.597	UniRef:UniRef50_A0A2N8ZEZ0
contig_1	cds	5122493	5123206	-	DBOHML_05117	394.0	7.6e-139	0.987	0.900	0.876	UniRef:UniRef50_P58316
contig_1	cds	5123232	5123636	-	DBOHML_05118	-	-	-	-	-	-
contig_1	cds	5124012	5125928	+	DBOHML_05119	1041.0	0.0	1.157	1.003	0.787	UniRef:UniRef50_P43736
contig_1	ncRNA	5125939	5126016	+	DBOHML_05120	69.6	4.5e-13	-	-	-	RFAM:RF02031
contig_1	cds	5126017	5127147	+	DBOHML_05121	465.0	2.8e-162	1.013	0.967	0.661	UniRef:UniRef50_A0A4R1HEE6
contig_1	cds	5127251	5127460	-	DBOHML_05122	58.5	1.8e-11	1.014	0.972	0.514	UniRef:UniRef50_A0A329VQN4
contig_1	ncRNA	5127401	5127553	-	DBOHML_05123	119.6	1.0e-19	-	-	-	RFAM:RF01794
contig_1	cds	5127989	5129155	+	DBOHML_05124	458.0	9.5e-159	0.964	0.842	0.639	UniRef:UniRef50_A8G9L0
contig_1	cds	5129221	5130120	+	DBOHML_05125	484.0	4.6e-172	0.990	0.905	0.784	UniRef:UniRef50_P0A9G2
contig_1	cds	5130158	5131117	-	DBOHML_05126	617.0	1.9e-224	0.987	0.966	0.978	UniRef:UniRef50_A0A8E0FK78
contig_1	cds	5131130	5133580	-	DBOHML_05127	1031.0	0.0	1.011	1.0	0.600	UniRef:UniRef50_A0A2X1MNA2
contig_1	cds	5133593	5134276	-	DBOHML_05128	285.0	4.2e-96	0.987	0.896	0.616	UniRef:UniRef50_P33342
contig_1	cds	5134326	5134859	-	DBOHML_05129	334.0	3.3e-117	0.994	0.983	0.977	UniRef:UniRef50_A0A0A6U6C0
contig_1	cds	5135160	5136581	-	DBOHML_05130	-	-	1.0	1.0	0.926	NCBIProtein:ADD54679.1
contig_1	cds	5137065	5137328	-	DBOHML_05131	111.0	8.7e-32	0.954	0.806	0.735	UniRef:UniRef50_P57251
contig_1	cds	5137657	5138598	+	DBOHML_05132	426.0	4.1e-148	0.981	0.819	0.691	UniRef:UniRef50_Q7N8X3
contig_1	cds	5138641	5141457	+	DBOHML_05133	1498.0	0.0	1.0	0.963	0.755	UniRef:UniRef50_Q8ZIM0
contig_1	cds	5141457	5141951	+	DBOHML_05134	262.0	1.0e-88	0.988	0.835	0.772	UniRef:UniRef50_Q9KU46
contig_1	cds	5142038	5142487	+	DBOHML_05135	170.0	2.4e-53	0.960	0.935	0.580	UniRef:UniRef50_A0A376DLB2
contig_1	cds	5142489	5143439	+	DBOHML_05136	419.0	5.9e-146	0.984	0.904	0.685	UniRef:UniRef50_A0A5J6QFE6
contig_1	cds	5143505	5144419	+	DBOHML_05137	609.0	1.5e-221	1.0	0.916	0.997	UniRef:UniRef50_P22564
contig_1	cds	5144586	5145407	+	DBOHML_05138	355.0	4.5e-122	0.982	0.859	0.679	UniRef:UniRef50_Q2NVY2
contig_1	ncRNA	5145763	5145815	+	DBOHML_05139	87.5	3.1e-15	-	-	-	RFAM:RF02750
contig_1	cds	5145863	5147011	+	DBOHML_05140	650.0	2.0e-234	1.183	1.0	0.735	UniRef:UniRef50_P0A6F1
contig_1	cds	5147029	5150247	+	DBOHML_05141	2033.0	0.0	1.0	0.823	0.973	UniRef:UniRef50_P00968
contig_1	cds	5150255	5150473	-	DBOHML_05142	144.0	2.1e-45	1.0	0.857	0.986	UniRef:UniRef50_A0A658YVE2
contig_1	cds	5150508	5150903	+	DBOHML_05143	-	-	-	-	-	-
contig_1	cds	5151109	5151699	-	DBOHML_05144	269.0	1.2e-90	0.995	0.878	0.687	UniRef:UniRef50_A0A376W173
contig_1	cds	5151705	5152490	-	DBOHML_05145	502.0	2.6e-180	0.981	0.828	0.996	UniRef:UniRef50_P31551
contig_1	cds	5152599	5154152	-	DBOHML_05146	814.0	1.2e-296	0.830	0.909	0.937	UniRef:UniRef50_A0A447JNP6
contig_1	cds	5154226	5155443	-	DBOHML_05147	804.0	4.0e-295	1.0	0.918	0.938	UniRef:UniRef50_P31572
contig_1	cds	5155572	5156714	-	DBOHML_05148	746.0	1.6e-273	1.029	1.0	0.949	UniRef:UniRef50_P60584
contig_1	cds	5156745	5158259	-	DBOHML_05149	759.0	6.2e-274	0.982	0.894	0.729	UniRef:UniRef50_P31553
contig_1	cds	5158732	5159502	+	DBOHML_05150	404.0	3.4e-142	1.0	0.921	0.840	UniRef:UniRef50_A0A2X4TIQ2
contig_1	cds	5159517	5160458	+	DBOHML_05151	499.0	1.8e-177	1.102	1.0	0.745	UniRef:UniRef50_P31574
contig_1	cds	5160509	5161795	+	DBOHML_05152	505.0	1.7e-176	1.056	1.0	0.580	UniRef:UniRef50_P77337
contig_1	cds	5161792	5162079	+	DBOHML_05153	172.0	7.7e-56	1.116	1.0	0.774	UniRef:UniRef50_A0A120M097
contig_1	cds	5162138	5163469	+	DBOHML_05154	683.0	2.9e-246	0.986	0.940	0.753	UniRef:UniRef50_K0YN79
contig_1	cds	5163577	5164107	+	DBOHML_05155	259.0	4.0e-87	0.972	0.830	0.673	UniRef:UniRef50_Q8ZRW3
contig_1	cds	5164100	5165962	+	DBOHML_05156	1110.0	0.0	1.108	1.0	0.894	UniRef:UniRef50_P03819
contig_1	cds	5166019	5166633	+	DBOHML_05157	299.0	5.5e-103	0.882	0.989	0.778	UniRef:UniRef50_Q6D0D5
contig_1	cds	5166711	5167553	-	DBOHML_05158	486.0	4.2e-174	0.979	0.993	0.807	UniRef:UniRef50_C4L9L6
contig_1	cds	5167560	5167937	-	DBOHML_05159	252.0	3.6e-86	0.992	0.855	1.0	UniRef:UniRef50_Q56017
contig_1	cds	5167940	5168761	-	DBOHML_05160	351.0	2.0e-120	0.971	0.855	0.653	UniRef:UniRef50_P06992
contig_1	cds	5168758	5169747	-	DBOHML_05161	426.0	4.2e-148	1.009	0.902	0.645	UniRef:UniRef50_P58719
contig_1	cds	5169747	5171033	-	DBOHML_05162	549.0	1.6e-193	0.995	0.926	0.660	UniRef:UniRef50_P0ABZ6
contig_1	cds	5171086	5173440	-	DBOHML_05163	1161.0	0.0	1.018	0.989	0.711	UniRef:UniRef50_B4F2H9
contig_1	cds	5173695	5174510	+	DBOHML_05164	258.0	4.3e-84	1.063	1.003	0.510	UniRef:UniRef50_Q74Q30
contig_1	cds	5174805	5175536	+	DBOHML_05165	-	-	-	-	-	-
contig_1	cds	5175944	5176603	-	DBOHML_05166	341.0	5.4e-118	1.0	0.811	0.763	UniRef:UniRef50_P0AA37
contig_1	cds	5176615	5179521	-	DBOHML_05167	1862.0	0.0	0.985	0.873	0.999	UniRef:UniRef50_P60240
contig_1	cds	5179685	5182036	-	DBOHML_05168	1590.0	0.0	1.0	0.812	0.985	UniRef:UniRef50_P21189
contig_1	cds	5182111	5182806	-	DBOHML_05169	459.0	3.6e-164	1.0	0.843	0.961	UniRef:UniRef50_P08203
contig_1	ncRNA	5182951	5183016	-	DBOHML_05170	59.6	3.5e-08	-	-	-	RFAM:RF02564
contig_1	cds	5183091	5184593	-	DBOHML_05171	1001.0	0.0	0.998	0.933	0.958	UniRef:UniRef50_P08202
contig_1	cds	5184604	5186304	-	DBOHML_05172	657.0	2.3e-232	0.970	0.995	0.570	UniRef:UniRef50_A0A318MXV3
contig_1	cds	5186643	5187521	+	DBOHML_05173	535.0	3.9e-193	0.962	0.959	0.875	UniRef:UniRef50_A0A090V0Z5
contig_1	cds	5187607	5188371	+	DBOHML_05174	340.0	2.9e-117	1.012	0.992	0.665	UniRef:UniRef50_A0A377TMN9
contig_1	cds	5188485	5189183	-	DBOHML_05175	313.0	4.9e-108	0.806	0.989	0.850	UniRef:UniRef50_A0A4U9DD72
contig_1	cds	5189167	5190777	-	DBOHML_05176	622.0	7.1e-219	0.989	0.909	0.628	UniRef:UniRef50_A0A8I1W5K3
contig_1	cds	5190753	5191736	-	DBOHML_05177	429.0	1.0e-149	0.997	0.921	0.635	UniRef:UniRef50_A0A0U5LKV3
contig_1	ncRNA-region	5191767	5191866	-	-	65.9	2.1e-10	-	-	-	RFAM:RF00059
contig_1	cds	5192107	5192943	+	DBOHML_05178	344.0	6.0e-118	1.036	1.0	0.892	UniRef:UniRef50_A0A403M838
contig_1	cds	5193440	5195098	-	DBOHML_05179	1121.0	0.0	0.998	1.0	0.982	BlastRules:WP_001138624
contig_1	ncRNA	5195166	5195392	+	DBOHML_05180	227.6	9.3e-36	-	-	-	RFAM:RF00534
contig_1	cds	5195187	5195318	+	DBOHML_05181	-	-	-	-	-	-
contig_1	cds	5195426	5196031	-	DBOHML_05182	239.0	5.1e-79	0.985	0.938	0.571	UniRef:UniRef50_Q9PLW2
contig_1	cds	5196042	5197442	-	DBOHML_05183	900.0	0.0	1.0	0.813	0.968	UniRef:UniRef50_P0A6A6
contig_1	cds	5197445	5198536	-	DBOHML_05184	515.0	3.0e-182	0.983	0.884	0.717	UniRef:UniRef50_P56933
contig_1	cds	5198536	5200107	-	DBOHML_05185	846.0	7.2e-307	1.0	0.850	0.830	UniRef:UniRef50_P15875
contig_1	ncRNA-region	5200151	5200300	-	-	145.9	4.4e-25	-	-	-	RFAM:RF00512
contig_1	cds	5200945	5201889	+	DBOHML_05186	604.0	9.6e-219	1.0	0.842	0.968	UniRef:UniRef50_P10151
contig_1	cds	5202207	5203931	+	DBOHML_05187	1123.0	0.0	1.0	0.891	0.983	UniRef:UniRef50_P00893
contig_1	cds	5203934	5204425	+	DBOHML_05188	275.0	4.6e-94	0.994	0.931	0.877	UniRef:UniRef50_P00894
contig_1	cds	5204605	5205609	+	DBOHML_05189	603.0	2.2e-218	1.0	0.994	0.898	UniRef:UniRef50_A1JJI2
contig_1	cds	5206211	5206669	+	DBOHML_05190	258.0	4.2e-88	1.0	0.968	0.836	UniRef:UniRef50_C5B9E7
contig_1	cds	5206671	5207612	+	DBOHML_05191	605.0	1.2e-219	1.0	0.902	1.0	UniRef:UniRef50_P60390
contig_1	cds	5207609	5207974	+	DBOHML_05192	217.0	1.7e-72	0.950	0.852	0.957	UniRef:UniRef50_Q7CR84
contig_1	cds	5207990	5209756	+	DBOHML_05193	1153.0	0.0	1.0	1.0	1.0	BlastRules:WP_000642196
contig_1	cds	5209743	5211230	+	DBOHML_05194	653.0	3.6e-232	1.095	1.0	0.631	UniRef:UniRef50_Q8ZRU7
contig_1	cds	5211227	5212585	+	DBOHML_05195	843.0	7.6e-308	0.991	0.822	0.993	UniRef:UniRef50_P11880
contig_1	cds	5212579	5213661	+	DBOHML_05196	694.0	9.7e-253	0.994	0.880	0.972	UniRef:UniRef50_P0A6W3
contig_1	cds	5213664	5214980	+	DBOHML_05197	788.0	1.1e-286	0.975	0.816	0.927	UniRef:UniRef50_Q8ZRU4
contig_1	cds	5214980	5216224	+	DBOHML_05198	551.0	8.0e-195	0.906	0.833	0.739	UniRef:UniRef50_Q493Q2
contig_1	cds	5216221	5217288	+	DBOHML_05199	567.0	2.4e-203	0.983	0.948	0.808	UniRef:UniRef50_Q8ZIE9
contig_1	cds	5217342	5218817	+	DBOHML_05200	837.0	2.8e-305	0.998	0.925	0.857	UniRef:UniRef50_P17952
contig_1	cds	5218810	5219730	+	DBOHML_05201	597.0	5.3e-219	1.0	1.0	1.0	BlastRules:WP_000130056
contig_1	cds	5219732	5220562	+	DBOHML_05202	461.0	4.5e-163	1.283	1.003	0.712	UniRef:UniRef50_P06136
contig_1	cds	5220559	5221821	+	DBOHML_05203	811.0	1.7e-297	1.0	0.938	0.983	UniRef:UniRef50_P0ABH0
contig_1	ncRNA	5221801	5221890	+	DBOHML_05204	105.5	4.1e-17	-	-	-	RFAM:RF02797
contig_1	cds	5221882	5223033	+	DBOHML_05205	437.0	2.0e-150	1.146	1.002	0.597	UniRef:UniRef50_Q9ZAW3
contig_1	cds	5223134	5224051	+	DBOHML_05206	578.0	4.3e-209	1.141	1.0	0.856	UniRef:UniRef50_Q6LMG1
contig_1	cds	5224207	5224794	+	DBOHML_05207	396.0	7.4e-141	1.0	0.859	0.985	UniRef:UniRef50_P62395
contig_1	cds	5224856	5227561	+	DBOHML_05208	1188.0	0.0	1.090	0.997	0.625	UniRef:UniRef50_Q83F06
contig_1	ncRNA	5227537	5227606	+	DBOHML_05209	81.8	1.5e-13	-	-	-	RFAM:RF02057
contig_1	cds	5227621	5228019	+	DBOHML_05210	222.0	3.1e-74	0.977	0.860	0.783	UniRef:UniRef50_P08337
contig_1	ncRNA	5228010	5228085	+	DBOHML_05211	60.3	2.6e-08	-	-	-	RFAM:RF02564
contig_1	cds	5228107	5228304	-	DBOHML_05212	79.0	1.4e-19	0.954	0.849	0.645	UniRef:UniRef50_B2VD52
contig_1	cds	5228314	5229057	-	DBOHML_05213	371.0	5.1e-129	0.972	0.845	0.771	UniRef:UniRef50_P36680
contig_1	cds	5229057	5229677	-	DBOHML_05214	285.0	2.0e-96	0.990	0.843	0.745	UniRef:UniRef50_P56186
contig_1	cds	5229902	5230945	+	DBOHML_05215	441.0	4.8e-153	1.023	0.857	0.628	UniRef:UniRef50_P59443
contig_1	cds	5230980	5232182	-	DBOHML_05216	443.0	5.0e-153	0.995	0.975	0.578	UniRef:UniRef50_A0A6I2I279
contig_1	cds	5232172	5233557	-	DBOHML_05217	639.0	3.9e-228	1.028	0.996	0.675	UniRef:UniRef50_A0A0H3FWD5
contig_1	cds	5233567	5234007	-	DBOHML_05218	234.0	1.2e-78	1.116	0.988	0.755	UniRef:UniRef50_P36647
contig_1	cds	5234210	5235103	-	DBOHML_05219	332.0	2.5e-112	1.027	0.990	0.603	UniRef:UniRef50_A0A269PUV1
contig_1	cds	5235191	5235742	+	DBOHML_05220	279.0	8.8e-95	0.984	0.837	0.717	UniRef:UniRef50_A0A2J5PP37
contig_1	cds	5235739	5236593	+	DBOHML_05221	355.0	2.8e-122	1.007	1.0	0.636	UniRef:UniRef50_A1JJL4
contig_1	cds	5236636	5238006	-	DBOHML_05222	577.0	3.0e-203	1.033	0.890	0.643	UniRef:UniRef50_A0A0G3EUP7
contig_1	cds	5238550	5239314	+	DBOHML_05223	380.0	4.3e-132	1.193	0.997	0.716	UniRef:UniRef50_P0ACL9
contig_1	ncRNA	5239359	5239472	-	DBOHML_05224	103.4	1.4e-18	-	-	-	RFAM:RF02030
contig_1	cds	5239475	5242138	+	DBOHML_05225	1624.0	0.0	1.080	1.0	0.842	UniRef:UniRef50_A0A6H2F9S0
contig_1	cds	5242153	5244045	+	DBOHML_05226	952.0	0.0	1.186	1.001	0.774	UniRef:UniRef50_P06959
contig_1	cds	5244253	5245677	+	DBOHML_05227	892.0	0.0	1.084	1.0	0.893	UniRef:UniRef50_P0A9P0
contig_1	cds	5245748	5247601	-	DBOHML_05228	-	-	-	-	-	-
contig_2	cds	4	1209	+	DBOHML_05229	786.0	1.3e-288	0.998	0.962	0.975	UniRef:UniRef50_A0A376ZZJ3
contig_2	cds	1222	2307	+	DBOHML_05230	617.0	1.1e-222	0.936	0.887	0.926	UniRef:UniRef50_Q6JB02
contig_2	cds	2324	2938	+	DBOHML_05231	244.0	5.6e-81	0.985	0.962	0.607	UniRef:UniRef50_A0A1V8NRR4
contig_2	cds	2948	3508	+	DBOHML_05232	358.0	2.9e-126	0.962	0.918	0.955	UniRef:UniRef50_A0AAJ1D1W8
contig_2	cds	3493	4149	+	DBOHML_05233	408.0	4.1e-145	0.986	0.931	0.967	UniRef:UniRef50_A0A377FA51
contig_2	cds	4149	5483	+	DBOHML_05234	657.0	4.6e-236	0.818	0.816	0.983	UniRef:UniRef50_P09746
contig_2	cds	6893	7027	-	DBOHML_05235	79.3	2.0e-20	1.0	1.0	1.0	UniRef:UniRef50_A0A0J2D5W8
contig_2	cds	7206	8360	+	DBOHML_05236	738.0	3.2e-269	1.125	0.971	0.889	UniRef:UniRef50_P16470
contig_2	cds	8511	9335	+	DBOHML_05237	544.0	6.0e-197	0.993	0.958	0.996	UniRef:UniRef50_A0A2P9EGV8
contig_2	cds	9424	10623	+	DBOHML_05238	606.0	2.4e-217	1.0	0.959	0.754	UniRef:UniRef50_C1J8M7
contig_2	cds	10683	11267	+	DBOHML_05239	388.0	1.4e-137	1.0	0.866	0.995	UniRef:UniRef50_A0A1R1KHW7
contig_2	cds	11662	12120	+	DBOHML_05240	315.0	7.7e-113	1.0	1.0	1.0	BlastRules:WP_001079808
contig_2	cds	12117	12935	+	DBOHML_05241	556.0	2.7e-204	1.0	1.0	0.996	BlastRules:WP_000646098
contig_2	cds	12932	14080	+	DBOHML_05242	603.0	7.7e-216	0.992	0.837	0.776	UniRef:UniRef50_A0A6M4P364
contig_2	cds	14077	14367	+	DBOHML_05243	161.0	3.6e-51	0.979	0.839	0.713	UniRef:UniRef50_Q7WUE7
contig_2	cds	14382	14933	+	DBOHML_05244	358.0	3.4e-126	1.0	0.901	0.989	UniRef:UniRef50_U6C992
contig_2	cds	15023	18790	+	DBOHML_05245	1173.0	0.0	1.019	1.108	0.533	UniRef:UniRef50_A0A5N3CSR4
contig_2	cds	18808	19155	+	DBOHML_05246	140.0	2.6e-42	0.974	0.830	0.688	UniRef:UniRef50_A0A0J1M692
contig_2	cds	19152	19844	+	DBOHML_05247	275.0	1.1e-91	1.009	0.899	0.603	UniRef:UniRef50_A0A0J1M438
contig_2	cds	19855	20838	+	DBOHML_05248	636.0	5.4e-234	1.0	1.0	0.997	BlastRules:WP_001191879
contig_2	cds	20841	22130	+	DBOHML_05249	477.0	3.0e-165	1.037	0.985	0.609	UniRef:UniRef50_A0A2J0PU67
contig_2	cds	22130	22834	+	DBOHML_05250	451.0	8.5e-164	1.0	1.0	1.0	BlastRules:WP_000801920
contig_2	cds	22834	23361	+	DBOHML_05251	253.0	3.9e-85	1.0	0.936	0.766	UniRef:UniRef50_A0A2P9E0Z5
contig_2	cds	23412	23816	+	DBOHML_05252	235.0	1.0e-81	1.0	1.0	0.963	BlastRules:WP_000086965
contig_2	cds	23880	24068	+	DBOHML_05253	128.0	1.5e-41	1.0	1.0	0.984	BlastRules:WP_001277253
contig_2	cds	24052	24852	+	DBOHML_05254	521.0	1.8e-190	1.0	1.0	0.985	BlastRules:WP_001164783
contig_2	cds	24942	27986	+	DBOHML_05255	2007.0	0.0	1.0	1.0	0.989	BlastRules:WP_001024789
contig_2	cds	27986	28600	+	DBOHML_05256	416.0	4.5e-151	1.0	1.0	0.995	BlastRules:WP_000337395
contig_2	cds	28567	29769	+	DBOHML_05257	716.0	3.1e-263	1.0	1.0	0.975	BlastRules:WP_001387490
contig_2	cds	29798	30382	+	DBOHML_05258	349.0	1.0e-124	1.0	1.0	0.948	BlastRules:WP_001037983
contig_2	cds	30479	32647	+	DBOHML_05259	1133.0	0.0	1.042	1.004	0.813	UniRef:UniRef50_A0A2J0PSM5
contig_2	cds	32718	33380	+	DBOHML_05260	268.0	5.8e-90	0.964	0.959	0.557	UniRef:UniRef50_A0A0E2KW68
contig_2	cds	33452	33661	-	DBOHML_05261	135.0	1.1e-41	1.0	0.841	1.0	UniRef:UniRef50_A0A2X2YPF4
contig_2	cds	33993	34169	+	DBOHML_05262	119.0	6.2e-36	1.0	0.841	0.948	UniRef:UniRef50_I4N3R5
contig_2	cds	34234	34329	-	DBOHML_05263	43.1	2.0e-06	1.0	1.0	0.871	UniRef:UniRef50_A0A0C2E5P6
contig_2	ncRNA	34589	34676	+	DBOHML_05264	55.3	2.9e-07	-	-	-	RFAM:RF02891
contig_2	cds	34828	35079	+	DBOHML_05265	-	-	-	-	-	-
contig_2	cds	35151	35306	-	DBOHML_05266	95.5	1.4e-26	0.961	0.831	0.959	UniRef:UniRef50_P11902
contig_2	ncRNA	35301	35518	-	DBOHML_05267	72.7	3.1e-11	-	-	-	RFAM:RF01794
contig_2	cds	35609	36562	+	DBOHML_05268	332.0	7.5e-112	1.009	0.973	0.525	UniRef:UniRef50_A0A0D4ZZT8
contig_2	cds	36780	37988	+	DBOHML_05269	828.0	1.6e-307	1.0	1.0	0.995	BlastRules:WP_000121273
contig_2	cds	38007	39077	+	DBOHML_05270	715.0	4.1e-264	1.0	1.0	0.994	BlastRules:WP_000151583
contig_2	cds	39070	41361	+	DBOHML_05271	-	-	-	-	-	-
contig_2	cds	41398	44097	-	DBOHML_05272	1820.0	0.0	1.0	1.0	0.989	BlastRules:WP_001387486
contig_2	cds	44108	44440	-	DBOHML_05273	205.0	1.4e-70	1.0	1.0	1.0	BlastRules:WP_001283947
contig_2	cds	44674	45009	+	DBOHML_05274	167.0	4.7e-53	1.198	1.0	0.744	UniRef:UniRef50_A0A0H3F3Y4
contig_2	cds	45095	45943	-	DBOHML_05275	530.0	4.6e-191	0.936	0.880	0.977	UniRef:UniRef50_F2W462
contig_2	cds	46524	46775	+	DBOHML_05276	88.6	7.3e-23	0.940	0.848	0.538	UniRef:UniRef50_A0AAN2KJ08
contig_2	cds	46806	47063	-	DBOHML_05277	142.0	4.0e-44	1.047	0.840	0.955	UniRef:UniRef50_A7ZH07
contig_2	cds	47063	47953	-	DBOHML_05278	549.0	3.7e-198	1.041	1.0	0.919	UniRef:UniRef50_A0A5Y3XGX7
contig_2	cds	48018	48284	-	DBOHML_05279	-	-	-	-	-	-
contig_2	cds	48377	48811	-	DBOHML_05280	306.0	4.3e-107	1.0	0.842	0.986	UniRef:UniRef50_E0J397
contig_2	cds	49540	50040	-	DBOHML_05281	187.0	2.2e-59	0.982	0.911	0.577	UniRef:UniRef50_A0A0K2CSE5
contig_2	cds	50488	51663	-	DBOHML_05282	555.0	1.5e-197	0.982	0.946	0.706	UniRef:UniRef50_A0A1Q5TS26
