locus_tag	ftype	length_bp	gene	EC_number	COG	product
FNIJKLNN_04475	CDS	810	yfcA		COG0730	putative membrane transporter protein YfcA
FNIJKLNN_04476	CDS	825	mepA	3.4.24.-	COG3770	Penicillin-insensitive murein endopeptidase
FNIJKLNN_04477	CDS	1086	aroC	4.2.3.5	COG0082	Chorismate synthase
FNIJKLNN_04478	CDS	933	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
FNIJKLNN_04479	CDS	552	mutS2	3.1.-.-		Endonuclease MutS2
FNIJKLNN_04480	CDS	849	yfcO			putative protein YfcO
FNIJKLNN_04481	CDS	525	yfcP			putative fimbrial-like protein YfcP
FNIJKLNN_04482	CDS	471	yfcQ			putative fimbrial-like protein YfcQ
FNIJKLNN_04483	CDS	507	yfcR			putative fimbrial-like protein YfcR
FNIJKLNN_04484	CDS	750	yfcS		COG3121	putative fimbrial chaperone YfcS
FNIJKLNN_04485	CDS	2640	papC_2		COG3188	Outer membrane usher protein PapC
FNIJKLNN_04486	CDS	567	yfcV			putative fimbrial-like protein YfcV
FNIJKLNN_04487	CDS	486	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
FNIJKLNN_04488	CDS	2145	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
FNIJKLNN_04489	CDS	1311	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
FNIJKLNN_04490	CDS	285				hypothetical protein
FNIJKLNN_04491	CDS	1341	fadL		COG2067	Long-chain fatty acid transport protein
FNIJKLNN_04492	CDS	1248				hypothetical protein
FNIJKLNN_04493	CDS	756	mlaA		COG2853	putative phospholipid-binding lipoprotein MlaA
FNIJKLNN_04494	CDS	933	yfdC		COG2116	Inner membrane protein YfdC
FNIJKLNN_04495	tRNA	75				tRNA-Arg(cct)
FNIJKLNN_04496	CDS	1248	cscB			Sucrose permease
FNIJKLNN_04497	CDS	924	scrK	2.7.1.4	COG0524	Fructokinase
FNIJKLNN_04498	CDS	1434	sacA	3.2.1.26		Sucrose-6-phosphate hydrolase
FNIJKLNN_04499	CDS	954	degA		COG1609	HTH-type transcriptional regulator DegA
FNIJKLNN_04500	CDS	219	dsdX		COG2610	D-serine transporter DsdX
FNIJKLNN_04501	CDS	1332	dsdA	4.3.1.18	COG3048	D-serine dehydratase
FNIJKLNN_04502	CDS	1539	emrY			putative multidrug resistance protein EmrY
FNIJKLNN_04503	CDS	1164	emrK		COG1566	putative multidrug resistance protein EmrK
FNIJKLNN_04504	CDS	615	evgA			DNA-binding transcriptional activator EvgA
FNIJKLNN_04505	CDS	3594	evgS	2.7.13.3	COG0784	Sensor protein EvgS
FNIJKLNN_04506	CDS	1146	yfdE	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
FNIJKLNN_04507	CDS	945				hypothetical protein
FNIJKLNN_04508	CDS	1695	oxc	4.1.1.8	COG0028	Oxalyl-CoA decarboxylase
FNIJKLNN_04509	CDS	1251	frc	2.8.3.16	COG1804	Formyl-CoA:oxalate CoA-transferase
FNIJKLNN_04510	CDS	633	yfdX			Protein YfdX
FNIJKLNN_04511	CDS	276				hypothetical protein
FNIJKLNN_04512	CDS	243				hypothetical protein
FNIJKLNN_04513	CDS	921	lpxP	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
FNIJKLNN_04514	CDS	1239	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
FNIJKLNN_04515	CDS	1698	ypdA	2.7.13.3	COG3275	Sensor histidine kinase YpdA
FNIJKLNN_04516	CDS	735	ypdB		COG3279	Transcriptional regulatory protein YpdB
FNIJKLNN_04517	CDS	858	rhaR_3			HTH-type transcriptional activator RhaR
FNIJKLNN_04518	CDS	2496	fryA_2		COG1080	Multiphosphoryl transfer protein 1
FNIJKLNN_04519	CDS	1038	ypdE	3.4.11.-	COG1363	Aminopeptidase YpdE
FNIJKLNN_04520	CDS	1086	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
FNIJKLNN_04521	CDS	1248	fryC		COG1299	Fructose-like permease IIC component 1
FNIJKLNN_04522	CDS	327	fryB_2	2.7.1.202	COG1445	PTS system fructose-like EIIB component 1
FNIJKLNN_04523	CDS	966	glk	2.7.1.2	COG0837	Glucokinase
FNIJKLNN_04524	CDS	1257	yfeO			Putative ion-transport protein YfeO
FNIJKLNN_04525	CDS	327				hypothetical protein
FNIJKLNN_04526	CDS	1239	mntH		COG1914	Divalent metal cation transporter MntH
FNIJKLNN_04527	CDS	1203	nupC		COG1972	Nucleoside permease NupC
FNIJKLNN_04528	CDS	2190	pdeA	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeA
FNIJKLNN_04529	tRNA	76				tRNA-Ala(ggc)
FNIJKLNN_04530	tRNA	76				tRNA-Ala(ggc)
FNIJKLNN_04531	CDS	360				hypothetical protein
FNIJKLNN_04532	CDS	372				hypothetical protein
FNIJKLNN_04533	CDS	1416	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
FNIJKLNN_04534	tRNA	76				tRNA-Val(tac)
FNIJKLNN_04535	tRNA	76				tRNA-Val(tac)
FNIJKLNN_04536	tRNA	76				tRNA-Val(tac)
FNIJKLNN_04537	tRNA	76				tRNA-Lys(ttt)
FNIJKLNN_04538	CDS	342	flxA			Protein FlxA
FNIJKLNN_04539	CDS	927	cynR_3			HTH-type transcriptional regulator CynR
FNIJKLNN_04540	CDS	999				hypothetical protein
FNIJKLNN_04541	CDS	219				hypothetical protein
FNIJKLNN_04542	CDS	2016	ligA_2	6.5.1.2	COG0272	DNA ligase
FNIJKLNN_04543	CDS	999	zipA		COG3115	Cell division protein ZipA
FNIJKLNN_04544	CDS	762	cysZ		COG2981	Sulfate transporter CysZ
FNIJKLNN_04545	CDS	972	cysK	2.5.1.47	COG0031	Cysteine synthase A
FNIJKLNN_04546	CDS	258	ptsH_2		COG1925	Phosphocarrier protein HPr
FNIJKLNN_04547	CDS	1728	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
FNIJKLNN_04548	CDS	510	crr		COG2190	PTS system glucose-specific EIIA component
FNIJKLNN_04549	CDS	852	pdxK	2.7.1.35	COG2240	Pyridoxine/pyridoxal/pyridoxamine kinase
FNIJKLNN_04550	CDS	369				hypothetical protein
FNIJKLNN_04551	CDS	912	cysM	2.5.1.47	COG0031	Cysteine synthase B
FNIJKLNN_04552	CDS	1098	cysA_1	3.6.3.25	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
FNIJKLNN_04553	CDS	876	cysW_2		COG4208	Sulfate transport system permease protein CysW
FNIJKLNN_04554	CDS	834	cysT		COG0555	Sulfate transport system permease protein CysT
FNIJKLNN_04555	CDS	1017	cysP		COG4150	Thiosulfate-binding protein
FNIJKLNN_04556	CDS	792	ucpA	1.-.-.-		Oxidoreductase UcpA
FNIJKLNN_04557	CDS	858	murR_2		COG1737	HTH-type transcriptional regulator MurR
FNIJKLNN_04558	CDS	897	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
FNIJKLNN_04559	CDS	1425	murP		COG2190	PTS system N-acetylmuramic acid-specific EIIBC component
FNIJKLNN_04560	CDS	1302	flp			Protein flp
FNIJKLNN_04561	CDS	900	yfeX	1.11.1.-	COG2837	putative deferrochelatase/peroxidase YfeX
FNIJKLNN_04562	CDS	576	yfeY			putative protein YfeY
FNIJKLNN_04563	CDS	450	yfeZ			Inner membrane protein YfeZ
FNIJKLNN_04564	CDS	426	ypeA	2.3.1.-	COG0456	Acetyltransferase YpeA
FNIJKLNN_04565	CDS	870	amiA	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiA
FNIJKLNN_04566	CDS	900	hemF	1.3.3.3	COG0408	Oxygen-dependent coproporphyrinogen-III oxidase
FNIJKLNN_04567	CDS	1053				hypothetical protein
FNIJKLNN_04568	CDS	501	eutK		COG4577	Ethanolamine utilization protein EutK
FNIJKLNN_04569	CDS	660	eutL		COG4816	Ethanolamine utilization protein EutL
FNIJKLNN_04570	CDS	888	eutC	4.3.1.7	COG4302	Ethanolamine ammonia-lyase light chain
FNIJKLNN_04571	CDS	1362	eutB	4.3.1.7	COG4303	Ethanolamine ammonia-lyase heavy chain
FNIJKLNN_04572	CDS	1404				hypothetical protein
FNIJKLNN_04573	CDS	1227				hypothetical protein
FNIJKLNN_04574	CDS	1188	mdh_2	1.1.1.244		NAD-dependent methanol dehydrogenase
FNIJKLNN_04575	CDS	837	ftsA_2		COG0849	Cell division protein FtsA
FNIJKLNN_04576	CDS	1404	adhE_2		COG1012	Aldehyde-alcohol dehydrogenase
FNIJKLNN_04577	CDS	288	eutN		COG4576	Ethanolamine utilization protein EutN
FNIJKLNN_04578	CDS	336	eutM		COG4577	Ethanolamine utilization protein EutM
FNIJKLNN_04579	CDS	1017	eutD		COG0280	Ethanolamine utilization protein EutD
FNIJKLNN_04580	CDS	804				hypothetical protein
FNIJKLNN_04581	CDS	702	eutQ		COG4766	Ethanolamine utilization protein EutQ
FNIJKLNN_04582	CDS	480	pduV		COG4917	Propanediol utilization protein PduV
FNIJKLNN_04583	CDS	336	eutS		COG4810	Ethanolamine utilization protein EutS
FNIJKLNN_04584	CDS	2280	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
FNIJKLNN_04585	CDS	951	tal	2.2.1.2		Transaldolase
FNIJKLNN_04586	CDS	2004	tktB	2.2.1.1	COG0021	Transketolase 2
FNIJKLNN_04587	CDS	1044				hypothetical protein
FNIJKLNN_04588	CDS	576	nudK	3.6.1.-		GDP-mannose pyrophosphatase NudK
FNIJKLNN_04589	CDS	1980	gltD_3	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
FNIJKLNN_04590	CDS	1701	narQ	2.7.13.3		Nitrate/nitrite sensor protein NarQ
FNIJKLNN_04591	CDS	3114	acrB_2		COG0841	Multidrug efflux pump subunit AcrB
FNIJKLNN_04592	CDS	357	yffB		COG1393	Protein YffB
FNIJKLNN_04593	CDS	1128	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
FNIJKLNN_04594	CDS	201				hypothetical protein
FNIJKLNN_04595	CDS	699				hypothetical protein
FNIJKLNN_04596	CDS	2016	tmcA	2.3.1.193	COG1444	tRNA(Met) cytidine acetyltransferase TmcA
FNIJKLNN_04597	CDS	864			COG2321	putative protein
FNIJKLNN_04598	CDS	714	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
FNIJKLNN_04599	CDS	1035	bamC		COG3317	Outer membrane protein assembly factor BamC
FNIJKLNN_04600	CDS	879	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
FNIJKLNN_04601	CDS	573	gcvR		COG2716	Glycine cleavage system transcriptional repressor
FNIJKLNN_04602	CDS	471	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
FNIJKLNN_04603	CDS	618	hyfA_5	1.-.-.-	COG1142	Hydrogenase-4 component A
FNIJKLNN_04604	CDS	2019	hyfB_2	1.-.-.-	COG0651	Hydrogenase-4 component B
FNIJKLNN_04605	CDS	948	hyfC	1.-.-.-	COG0650	Hydrogenase-4 component C
FNIJKLNN_04606	CDS	1440	nuoL_2	1.6.5.11	COG1009	NADH-quinone oxidoreductase subunit L
FNIJKLNN_04607	CDS	651	hyfE	1.-.-.-	COG4237	Hydrogenase-4 component E
FNIJKLNN_04608	CDS	1581	hyfB_3	1.-.-.-	COG0651	Hydrogenase-4 component B
FNIJKLNN_04609	CDS	1716	hyfG	1.-.-.-	COG3261	Hydrogenase-4 component G
FNIJKLNN_04610	CDS	546	nuoI_2	1.6.5.11	COG1143	NADH-quinone oxidoreductase subunit I
FNIJKLNN_04611	CDS	759	hycG_2		COG3260	Formate hydrogenlyase subunit 7
FNIJKLNN_04612	CDS	414				hypothetical protein
FNIJKLNN_04613	CDS	2013	hyfR		COG3604	DNA-binding transcriptional activator HyfR
FNIJKLNN_04614	CDS	849	focB		COG2116	putative formate transporter 2
FNIJKLNN_04615	CDS	1062	yhhT_2		COG0628	Putative transport protein YhhT
FNIJKLNN_04616	CDS	1464	bepA	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
FNIJKLNN_04617	CDS	360	yfgD		COG1393	putative protein YfgD
FNIJKLNN_04618	CDS	747	hda		COG0593	DnaA regulatory inactivator Hda
FNIJKLNN_04619	CDS	1290	uraA		COG2233	Uracil permease
FNIJKLNN_04620	CDS	627	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
FNIJKLNN_04621	CDS	1038	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
FNIJKLNN_04622	CDS	639	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
FNIJKLNN_04623	CDS	2067	ppk	2.7.4.1	COG0855	Polyphosphate kinase
FNIJKLNN_04624	CDS	1542	ppx	3.6.1.11	COG0248	Exopolyphosphatase
FNIJKLNN_04625	CDS	2244	pdeF	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeF
FNIJKLNN_04626	CDS	153				hypothetical protein
FNIJKLNN_04627	CDS	174				hypothetical protein
FNIJKLNN_04628	CDS	516				hypothetical protein
FNIJKLNN_04629	CDS	540				hypothetical protein
FNIJKLNN_04630	CDS	990	fepE		COG3765	Ferric enterobactin transport protein FepE
FNIJKLNN_04631	CDS	816	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
FNIJKLNN_04632	CDS	993	fepG		COG4779	Ferric enterobactin transport system permease protein FepG
FNIJKLNN_04633	CDS	1005	fepD		COG0609	Ferric enterobactin transport system permease protein FepD
FNIJKLNN_04634	CDS	1251	entS		COG0477	Enterobactin exporter EntS
FNIJKLNN_04635	CDS	957	fepB		COG4592	Ferrienterobactin-binding periplasmic protein
FNIJKLNN_04636	CDS	1176	entC	5.4.4.2	COG1169	Isochorismate synthase EntC
FNIJKLNN_04637	CDS	1611	entE	6.3.2.14	COG1021	Enterobactin synthase component E
FNIJKLNN_04638	CDS	858	entB	6.3.2.14	COG1535	Enterobactin synthase component B
FNIJKLNN_04639	CDS	747	entA	1.3.1.28	COG1028	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
FNIJKLNN_04640	CDS	414	entH	3.1.2.-	COG2050	Proofreading thioesterase EntH
FNIJKLNN_04641	CDS	2106	cstA		COG1966	Peptide transporter CstA
FNIJKLNN_04642	CDS	198				hypothetical protein
FNIJKLNN_04643	CDS	1089	hcxA	1.1.1.-	COG0371	Hydroxycarboxylate dehydrogenase A
FNIJKLNN_04644	CDS	1161	ybdL	2.6.1.88	COG0436	Methionine aminotransferase
FNIJKLNN_04645	CDS	630	ybdM		COG1475	putative protein YbdM
FNIJKLNN_04646	CDS	1221	cysH_2	1.8.4.8		Phosphoadenosine phosphosulfate reductase
FNIJKLNN_04647	CDS	903	ybdO_1			putative HTH-type transcriptional regulator YbdO
FNIJKLNN_04648	CDS	747	dsbG		COG1651	Thiol:disulfide interchange protein DsbG
FNIJKLNN_04649	CDS	564	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
FNIJKLNN_04650	CDS	1596	ahpF	1.8.1.-	COG3634	Alkyl hydroperoxide reductase subunit F
FNIJKLNN_04651	CDS	429	uspG		COG0589	Universal stress protein UP12
FNIJKLNN_04652	CDS	90				hypothetical protein
FNIJKLNN_04653	CDS	411	rnk		COG0782	Regulator of nucleoside diphosphate kinase
FNIJKLNN_04654	CDS	807	rna	3.1.27.6	COG3719	Ribonuclease I
FNIJKLNN_04655	CDS	1464	ttdT_2		COG0471	L-tartrate/succinate antiporter
FNIJKLNN_04656	CDS	879	citG	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
FNIJKLNN_04657	CDS	552	citX	2.7.7.61	COG3697	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
FNIJKLNN_04658	CDS	1533	citF	4.1.3.6	COG3051	Citrate lyase alpha chain
FNIJKLNN_04659	CDS	909	citE	4.1.3.6	COG2301	Citrate lyase subunit beta
FNIJKLNN_04660	CDS	297	citD		COG3052	Citrate lyase acyl carrier protein
FNIJKLNN_04661	CDS	1059	citC	6.2.1.22	COG3053	[Citrate [pro-3S]-lyase] ligase
FNIJKLNN_04662	CDS	1659	dpiB	2.7.13.3	COG3290	Sensor histidine kinase DpiB
FNIJKLNN_04663	CDS	681	dpiA		COG4565	Transcriptional regulatory protein DpiA
FNIJKLNN_04664	CDS	1386	dcuD_2		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
FNIJKLNN_04665	CDS	561	pagP	2.3.1.251		Lipid A palmitoyltransferase PagP
FNIJKLNN_04666	CDS	210	cspE		COG1278	Cold shock-like protein CspE
FNIJKLNN_04667	CDS	384	crcB		COG0239	Putative fluoride ion transporter CrcB
FNIJKLNN_04668	CDS	789	ybeM	3.5.1.-		Deaminated glutathione amidase
FNIJKLNN_04669	CDS	204	tatE		COG1826	Sec-independent protein translocase protein TatE
FNIJKLNN_04670	CDS	966	lipA	2.8.1.8	COG0320	Lipoyl synthase
FNIJKLNN_04671	CDS	954	ybdO_2			putative HTH-type transcriptional regulator YbdO
FNIJKLNN_04672	CDS	642	lipB	2.3.1.181	COG0321	Octanoyltransferase
FNIJKLNN_04673	CDS	264				hypothetical protein
FNIJKLNN_04674	CDS	1212	dacA	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
FNIJKLNN_04675	CDS	1089	rlpA	4.2.2.-	COG0797	Endolytic peptidoglycan transglycosylase RlpA
FNIJKLNN_04676	CDS	1113	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
FNIJKLNN_04677	CDS	1902	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
FNIJKLNN_04678	CDS	468	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
FNIJKLNN_04679	CDS	318	rsfS		COG0799	Ribosomal silencing factor RsfS
FNIJKLNN_04680	CDS	612	cobC	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
FNIJKLNN_04681	CDS	642	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
FNIJKLNN_04682	CDS	1032	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
FNIJKLNN_04683	CDS	582	lptE		COG2980	LPS-assembly lipoprotein LptE
FNIJKLNN_04684	CDS	2583	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
FNIJKLNN_04685	CDS	483				hypothetical protein
FNIJKLNN_04686	CDS	978	esiB_2			Secretory immunoglobulin A-binding protein EsiB
FNIJKLNN_04687	CDS	708				hypothetical protein
FNIJKLNN_04688	CDS	1428				hypothetical protein
FNIJKLNN_04689	CDS	555	ybeT		COG0790	Sel1-repeat-containing protein YbeT
FNIJKLNN_04690	CDS	708				hypothetical protein
FNIJKLNN_04691	CDS	1452				hypothetical protein
FNIJKLNN_04692	CDS	1671	hscC		COG0443	Chaperone protein HscC
FNIJKLNN_04693	CDS	936	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
FNIJKLNN_04694	CDS	726	glnQ_3			Glutamine transport ATP-binding protein GlnQ
FNIJKLNN_04695	CDS	675	gltK		COG0765	Glutamate/aspartate import permease protein GltK
FNIJKLNN_04696	CDS	741	glnM_2		COG0765	putative glutamine ABC transporter permease protein GlnM
FNIJKLNN_04697	CDS	909	gltI		COG0834	Glutamate/aspartate import solute-binding protein
FNIJKLNN_04698	CDS	1539	lnt	2.3.1.-	COG0815	Apolipoprotein N-acyltransferase
FNIJKLNN_04699	CDS	879	corC		COG4535	Magnesium and cobalt efflux protein CorC
FNIJKLNN_04700	CDS	468	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
FNIJKLNN_04701	CDS	1080	ybeZ		COG1702	PhoH-like protein
FNIJKLNN_04702	CDS	1425	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
FNIJKLNN_04703	CDS	1176	ubiF	1.14.13.-	COG0654	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase
FNIJKLNN_04704	tRNA	75				tRNA-Gln(ctg)
FNIJKLNN_04705	tRNA	75				tRNA-Gln(ctg)
FNIJKLNN_04706	tRNA	77				tRNA-Met(cat)
FNIJKLNN_04707	tRNA	75				tRNA-Gln(ttg)
FNIJKLNN_04708	tRNA	75				tRNA-Gln(ttg)
FNIJKLNN_04709	tRNA	85				tRNA-Leu(tag)
FNIJKLNN_04710	tRNA	77				tRNA-Met(cat)
FNIJKLNN_04711	CDS	264				hypothetical protein
FNIJKLNN_04712	CDS	1665	asnB	6.3.5.4	COG0367	Asparagine synthetase B [glutamine-hydrolyzing]
FNIJKLNN_04713	CDS	753	nagD	3.1.3.5	COG0647	Ribonucleotide monophosphatase NagD
FNIJKLNN_04714	CDS	1221	nagC		COG1940	N-acetylglucosamine repressor
FNIJKLNN_04715	CDS	1149	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
FNIJKLNN_04716	CDS	801	nagB_2	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
FNIJKLNN_04717	CDS	1947	nagE		COG1263	PTS system N-acetylglucosamine-specific EIICBA component
FNIJKLNN_04718	CDS	1665	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
FNIJKLNN_04719	CDS	1407	chiP			Chitoporin
FNIJKLNN_04720	CDS	327	chiQ			putative lipoprotein ChiQ
FNIJKLNN_04721	CDS	447	fur		COG0735	Ferric uptake regulation protein
FNIJKLNN_04722	CDS	531	fldA		COG0716	Flavodoxin 1
FNIJKLNN_04723	CDS	363	ybfE			putative protein YbfE
FNIJKLNN_04724	CDS	765	ybfF	3.1.-.-	COG0596	Esterase YbfF
FNIJKLNN_04725	CDS	546	seqA		COG3057	Negative modulator of initiation of replication
FNIJKLNN_04726	CDS	1641	pgm	5.4.2.2	COG0033	Phosphoglucomutase
FNIJKLNN_04727	CDS	495				hypothetical protein
FNIJKLNN_04728	CDS	678	kdpE		COG0745	KDP operon transcriptional regulatory protein KdpE
FNIJKLNN_04729	CDS	2685	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
FNIJKLNN_04730	CDS	573	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
FNIJKLNN_04731	CDS	2049	kdpB	3.6.3.12	COG2216	Potassium-transporting ATPase ATP-binding subunit
FNIJKLNN_04732	CDS	1674	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
FNIJKLNN_04733	CDS	207				hypothetical protein
FNIJKLNN_04734	CDS	354				hypothetical protein
FNIJKLNN_04735	CDS	273				hypothetical protein
FNIJKLNN_04736	CDS	408				hypothetical protein
FNIJKLNN_04737	CDS	510				hypothetical protein
FNIJKLNN_04738	CDS	1419	phrB	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
FNIJKLNN_04739	CDS	1482	dtpD		COG3104	Dipeptide permease D
FNIJKLNN_04740	CDS	744	ybgI		COG0327	GTP cyclohydrolase 1 type 2 
FNIJKLNN_04741	CDS	657	ybgJ		COG2049	putative protein YbgJ
FNIJKLNN_04742	CDS	933	ybgK		COG1984	putative protein YbgK
FNIJKLNN_04743	CDS	735				hypothetical protein
FNIJKLNN_04744	CDS	792	nei	3.2.2.-	COG0266	Endonuclease 8
FNIJKLNN_04745	CDS	1047				hypothetical protein
FNIJKLNN_04746	CDS	1062				hypothetical protein
FNIJKLNN_04747	CDS	732	papD_2		COG3121	Chaperone protein PapD
FNIJKLNN_04748	CDS	2412	papC_3		COG3188	Outer membrane usher protein PapC
FNIJKLNN_04749	CDS	567	ybgD			putative fimbrial-like protein YbgD
FNIJKLNN_04750	CDS	1284	gltA	2.3.3.16	COG0372	Citrate synthase
FNIJKLNN_04751	CDS	108				hypothetical protein
FNIJKLNN_04752	CDS	405	sdhC		COG2009	Succinate dehydrogenase cytochrome b556 subunit
FNIJKLNN_04753	CDS	348	sdhD		COG2142	Succinate dehydrogenase hydrophobic membrane anchor subunit
FNIJKLNN_04754	CDS	1767	sdhA	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
FNIJKLNN_04755	CDS	717	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
FNIJKLNN_04756	CDS	2802	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
FNIJKLNN_04757	CDS	1218	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
FNIJKLNN_04758	CDS	1167	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
FNIJKLNN_04759	CDS	870	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
FNIJKLNN_04760	CDS	906	gcvA_2			Glycine cleavage system transcriptional activator
FNIJKLNN_04761	CDS	603	btuR_2	2.5.1.17	COG2109	Cob(I)yrinic acid a,c-diamide adenosyltransferase
FNIJKLNN_04762	CDS	1653	fumA_2	4.2.1.2	COG1838	Fumarate hydratase class I, aerobic
FNIJKLNN_04763	CDS	1281	dctA_2		COG1301	C4-dicarboxylate transport protein
FNIJKLNN_04764	CDS	318				hypothetical protein
FNIJKLNN_04765	CDS	1371				hypothetical protein
FNIJKLNN_04766	CDS	1242		4.3.1.2		Methylaspartate ammonia-lyase
FNIJKLNN_04767	CDS	1446	glmE	5.4.99.1		Glutamate mutase epsilon subunit
FNIJKLNN_04768	CDS	1389				hypothetical protein
FNIJKLNN_04769	CDS	450	glmS_2	5.4.99.1		Glutamate mutase sigma subunit
FNIJKLNN_04770	CDS	423				hypothetical protein
FNIJKLNN_04771	CDS	945				hypothetical protein
FNIJKLNN_04772	CDS	1569	cydA	1.10.3.14	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
FNIJKLNN_04773	CDS	1140	cydB	1.10.3.14	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
FNIJKLNN_04774	CDS	114	cydX	1.10.3.14	COG4890	Cytochrome bd-I ubiquinol oxidase subunit X
FNIJKLNN_04775	CDS	294				hypothetical protein
FNIJKLNN_04776	CDS	405	ybgC	3.1.2.-	COG0824	Acyl-CoA thioester hydrolase YbgC
FNIJKLNN_04777	CDS	693	tolQ		COG0811	Protein TolQ
FNIJKLNN_04778	CDS	429	tolR		COG0848	Protein TolR
FNIJKLNN_04779	CDS	1266	tolA		COG3064	Protein TolA
FNIJKLNN_04780	CDS	1293	tolB		COG0823	Protein TolB
FNIJKLNN_04781	CDS	522	pal		COG2885	Peptidoglycan-associated lipoprotein
FNIJKLNN_04782	CDS	792	cpoB		COG1729	Cell division coordinator CpoB
FNIJKLNN_04783	tRNA	76				tRNA-Lys(ttt)
FNIJKLNN_04784	tRNA	76				tRNA-Val(tac)
FNIJKLNN_04785	tRNA	76				tRNA-Lys(ttt)
FNIJKLNN_04786	tRNA	76				tRNA-Val(tac)
FNIJKLNN_04787	tRNA	76				tRNA-Lys(ttt)
FNIJKLNN_04788	tRNA	76				tRNA-Lys(ttt)
FNIJKLNN_04789	tRNA	76				tRNA-Lys(ttt)
FNIJKLNN_04790	CDS	1044	nadA	2.5.1.72	COG0379	Quinolinate synthase A
FNIJKLNN_04791	CDS	720	pnuC		COG3201	Nicotinamide riboside transporter PnuC
FNIJKLNN_04792	CDS	942	zitB		COG1230	Zinc transporter ZitB
FNIJKLNN_04793	CDS	381				hypothetical protein
FNIJKLNN_04794	CDS	1053	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
